sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
297,999,97.47978614324808,489,135,30.87424144609425,0.22869808478588333
385,999,54.15124341255894,162,60,15.828709288299159,0.26381182147165266
304,999,70.83663071603002,347,89,18.805091363423394,0.2112931613867797
290,999,63.67062918028218,64,28,13.044585987261147,0.4658780709736124
345,999,68.54633714833048,69,39,21.73972602739726,0.5574288724973656
338,999,55.87675057518721,220,70,15.45338441890166,0.220762634555738
265,999,76.09614173617672,183,60,17.094946401225116,0.2849157733537519
283,999,79.8707562869921,419,106,21.70367165286191,0.20475161936662178
271,999,81.94423737031076,193,71,17.882381180988958,0.2518645236759008
365,999,97.07278717368149,456,154,29.569965870307165,0.19201276539160497
310,999,90.92596755514992,397,118,17.794851529863383,0.15080382652426597
379,999,90.20200643618728,131,51,23.60522696011004,0.4628475874531381
352,999,93.64673602118582,451,128,20.481421810492396,0.16001110789447184
318,999,79.33640967929477,418,98,14.485491626595921,0.14781113904689716
332,999,95.90874973375684,660,169,26.57393850658858,0.1572422396839561
305,999,57.75832439108858,114,40,13.261224489795918,0.33153061224489794
359,999,93.94727922375165,130,53,18.73614190687361,0.3535121114504455
298,999,84.38495929192521,123,49,14.340284360189571,0.29265886449366474
291,999,54.9159770441602,216,59,12.105864037363776,0.2051841362265047
346,999,79.68097650780776,108,40,15.22715404699739,0.3806788511749347
373,999,84.71659142965702,326,107,22.168544013350022,0.20718265433037403
339,999,81.88736553444184,316,83,17.063568010936432,0.20558515675827027
284,999,92.29388178018404,134,53,20.22072072072072,0.3815230324664287
386,999,86.91014907318703,251,76,21.34903422568621,0.28090834507481854
311,999,72.72696384363424,73,38,12.029345372460496,0.3165617203279078
325,999,96.38673051448362,628,177,26.194473963868226,0.14799137832693912
392,999,68.25177082013626,69,31,13.720461095100864,0.44259551919680207
366,999,55.24212632239352,220,73,18.544061302681992,0.254028237023041
243,999,60.381768460104965,273,73,14.396175391153175,0.19720788207059145
276,999,98.18893868699496,508,154,39.47139798103396,0.2563077790976231
380,999,60.247175547578365,207,63,13.826718296224586,0.21947171898769183
272,999,62.386026762929845,218,62,11.59121951219512,0.18695515342250194
306,999,64.50422697082054,64,31,14.222222222222221,0.45878136200716846
347,999,63.3231064944103,126,49,14.074468085106387,0.28723404255319157
360,999,74.88890984759952,75,36,17.20183486238532,0.47782874617737
319,999,99.92222527815915,335,146,58.17781233799895,0.39847816669862296
292,999,62.56476851767032,63,32,15.939759036144583,0.4981174698795182
353,999,71.80900125449507,172,51,14.27799227799228,0.2799606329018094
299,999,64.9777497430503,223,72,21.444156964208712,0.29783551339178765
333,999,77.16455435126173,78,40,16.010526315789473,0.4002631578947368
374,999,56.780947841506226,255,66,11.9597204340629,0.1812078853645894
340,999,64.07099525757616,64,33,14.628571428571428,0.4432900432900433
312,999,60.836343966995486,60,27,8.372093023255815,0.310077519379845
326,999,75.97609340047838,182,59,14.426829268292684,0.24452252997106244
393,999,59.97128082114955,267,67,11.40076763153686,0.1701607109184606
285,999,62.62011128797948,124,47,19.316582914572866,0.4109911258419759
381,999,79.26511258693692,192,69,14.366328916601713,0.20820766545799585
277,999,74.2252744839884,376,98,12.989342153619994,0.13254430768999995
307,999,66.03154973511232,163,43,15.019219898247597,0.34928418368017666
387,999,79.5990448904697,429,101,18.920633288783797,0.1873330028592455
367,999,54.535632265098116,165,52,13.3390494855463,0.2565201824143519
361,999,55.50994549150505,110,45,14.792176039119804,0.3287150230915512
320,999,85.71769927074146,242,82,25.640980735551658,0.3126948870189227
244,999,64.53388320086897,215,67,12.65398302764851,0.18886541832311207
293,999,90.78689132374365,372,116,22.828109534806995,0.1967940477138534
300,999,72.55612843500273,174,55,13.20942408376963,0.24017134697762962
348,999,63.64289014508875,290,81,13.942307692307693,0.1721272554605888
375,999,60.15877121601333,277,71,13.85250045134501,0.19510564015978887
334,999,61.90682833931163,210,61,15.84051724137931,0.25968061051441493
399,999,68.75290350643522,237,63,16.219751660410047,0.25745637556206424
313,999,58.27698121417541,58,25,10.851612903225806,0.43406451612903224
341,999,63.25834516852139,283,70,15.154020813623465,0.21648601162319236
354,999,86.57383898183434,241,75,21.051467923160565,0.28068623897547423
278,999,59.79113783503019,60,30,17.64705882352941,0.588235294117647
394,999,75.46749985281289,368,85,12.742190440346254,0.149908122827603
382,999,87.69896012852371,131,50,21.750316856780735,0.4350063371356147
286,999,57.251196674974764,114,39,14.187772925764193,0.36378904937856904
327,999,72.39792877192278,355,91,23.755890669180015,0.26105374361736283
362,999,50.79755372797437,200,65,18.1653042688465,0.27946621952071543
388,999,66.75192031733285,233,68,15.418631070718543,0.22674457456939034
406,999,95.91071883923773,614,174,29.996499045194145,0.17239367267352956
321,999,94.29739706280373,137,57,20.46782988004362,0.3590847347376074
368,999,70.75796553228378,174,50,12.583541147132172,0.2516708229426434
376,999,70.20859245826804,70,38,13.387978142076504,0.35231521426517115
400,999,83.43644544170874,127,45,17.39913700107875,0.3866474889128611
413,999,82.83922747173784,457,104,15.990276395375544,0.15375265764784177
342,999,53.251719842096456,212,61,13.4562874251497,0.22059487582212622
314,999,95.84367907464838,141,49,12.736066623959001,0.25991972701957144
355,999,61.561473935411705,214,59,13.936701156421181,0.23621527383764715
349,999,60.70248097052539,120,39,7.725321888412017,0.19808517662594916
420,999,65.78229572943971,163,54,15.260769672601954,0.2826068457889251
279,999,79.28937713190166,194,70,16.097519247219847,0.22996456067456925
427,999,97.70304323879401,476,146,21.938032532920218,0.1502604968008234
335,999,88.02581976798812,394,102,20.087474120082817,0.19693602078512565
377,999,55.92420708275764,224,66,15.553626782393055,0.23566101185444022
363,999,55.27037287408806,110,44,13.687782805429865,0.31108597285067874
407,999,92.61859401885697,137,55,17.656632173095012,0.32102967587445475
441,999,98.55694921101994,316,124,33.7807848443843,0.2724256842289056
434,999,67.67465783132755,171,50,14.584039900249376,0.29168079800498753
389,999,64.5606710711874,226,62,14.609839816933638,0.23564257769247804
369,999,82.49996790636234,454,100,16.138114625743814,0.16138114625743813
328,999,62.1298082643407,62,28,9.806122448979593,0.35021865889212833
395,999,74.29594211721366,74,35,15.127071823204417,0.43220205209155477
448,999,78.82780977240691,78,42,15.286432160804022,0.3639626704953339
414,999,51.43664155116493,52,25,9.073825503355707,0.36295302013422825
401,999,86.46011341273703,123,48,11.978622327790974,0.24955463182897863
455,999,70.61167680299675,173,58,20.74081774081774,0.3576003058761679
462,999,73.15166850046458,73,37,14.441734417344172,0.3903171464147073
383,999,71.99580469107988,343,99,16.419958129797628,0.16585816292724878
469,999,84.55767019449046,240,72,15.88527302813017,0.22062879205736347
421,999,84.1391006058378,452,116,18.49574506608727,0.15944607815592474
356,999,74.34835161439945,377,91,21.93010337910816,0.2409901470231666
476,999,84.32526324673529,462,106,19.105263157894736,0.18023833167825223
428,999,90.92120406123806,134,51,14.913621262458472,0.2924239463227151
370,999,68.28973582638059,68,33,17.648854961832058,0.5348137867221836
442,999,69.73380871006313,248,74,14.505660377358488,0.19602243753187146
490,999,80.28091350532564,315,79,22.123745819397993,0.2800474154354176
390,999,94.8625838900077,310,99,22.51640112464855,0.2274383951984702
415,999,53.149203509502414,108,45,15.510638297872342,0.34468085106382984
408,999,74.68221118373233,365,86,15.500290866783013,0.1802359403114304
402,999,52.54288186860654,106,47,12.624719101123594,0.26861104470475733
463,999,90.44007775166492,138,46,16.388984509466436,0.3562822719449225
435,999,96.66058352937425,477,163,28.451794422908588,0.17455088603011404
456,999,62.43779546785509,274,77,11.265906362545019,0.1463104722408444
384,999,89.27989271337371,377,111,21.16589724497394,0.1906837589637292
470,999,51.00871110977596,52,26,10.562499999999998,0.40624999999999994
449,999,77.93154342047232,373,107,16.251489311996263,0.15188307768220807
483,999,82.6901302869897,119,43,13.499523355576736,0.31394240361806364
