"SampleID" "studyID" "deblurred_seqs" "pd_5k" "shannon_5k" "sample_type" "preservative" "sex" "healthy" "captive_wild" "LIFE_STAGE" "collector" "country" "Common_name" "Species_name.x" "date_collected" "individual_ID" "animal_ID" "group_individual_ID" "group_ID" "Corrected_Species_name" "flight_status" "flight_type" "query_name" "ET.Activity.Certainty" "ET.Activity.Crepuscular" "ET.Activity.Diurnal" "ET.Activity.Nocturnal" "ET.Activity.Source" "ET.BLFamSequID" "ET.BLFamilyEnglish" "ET.BLFamilyLatin" "ET.BodyMass.Comment" "ET.BodyMass.Source" "ET.BodyMass.SpecLevel" "ET.BodyMass.Value" "ET.Diet.5Cat" "ET.Diet.Certainty" "ET.Diet.EnteredBy" "ET.Diet.Fruit" "ET.Diet.Inv" "ET.Diet.Nect" "ET.Diet.PlantO" "ET.Diet.Scav" "ET.Diet.Seed" "ET.Diet.Source" "ET.Diet.Vect" "ET.Diet.Vend" "ET.Diet.Vfish" "ET.Diet.Vunk" "ET.English" "ET.ForStrat.Certainty" "ET.ForStrat.Comment" "ET.ForStrat.EnteredBy" "ET.ForStrat.Source" "ET.ForStrat.SpecLevel" "ET.ForStrat.Value" "ET.ForStrat.aerial" "ET.ForStrat.canopy" "ET.ForStrat.ground" "ET.ForStrat.midhigh" "ET.ForStrat.understory" "ET.ForStrat.wataroundsurf" "ET.ForStrat.watbelowsurf" "ET.IOCOrder" "ET.MSW3_ID" "ET.MSWFamilyLatin" "ET.Nocturnal" "ET.PassNonPass" "ET.PelagicSpecialist" "ET.Record.Comment" "ET.Scientific" "ET.SpecID" "ET.Taxo" "ET.index" "ET.match_name" "NCBI_canonical_form" "NCBI_name_string" "NCBI_taxon_id" "Taxonomy_Class" "Taxonomy_Family" "Taxonomy_Genus" "Taxonomy_Kingdom" "Taxonomy_Order" "Taxonomy_Phylum" "Taxonomy_Species" "Taxonomy_Subspecies" "TimeTree_name" "TimeTree_tipname" "TimeTree_returned" "LAV.ln_mass.estimate" "LAV.ln_silen.estimate" "LAV.ln_lilen.estimate" "LAV.ln_stomas.estimate" "LAV.ln_caelen.estimate" "LAV.ln_sivol.estimate" "LAV.ln_nsa.estimate" "LAV.ln_mass.imputed" "LAV.ln_silen.imputed" "LAV.ln_lilen.imputed" "LAV.ln_stomas.imputed" "LAV.ln_caelen.imputed" "LAV.ln_sivol.imputed" "LAV.ln_nsa.imputed" "Winker.Corrected.Species.name" "migratory" "Citation.for.migratory.status" "Migration.Notes" "minLength" "maxLength" "medianLength" "meanLength" "read_number" "initial_fastq_name" "dada2_output_names" "Other" "duplicated_sample" "is_sub_species" "Species_name_Corresponding" "Time_Tree_curated" "Order" "Family" "Diet"
"52" "X11212.ERUB.79M" 11212 12035 "35.81489688" "6.101871812" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Redbellied lemur" "Eulemur rubriventer" "unknown" "ka.ERUB.79M" "ERUB.79M" "unknown" "unknown" "Eulemur rubriventer" "flightless" "flightless" "Eulemur rubriventer" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 1400 "unknown" "ABC" "unknown" 30 0 0 70 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 493 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Eulemur rubriventer" "unknown" "unknown" "unknown" "Eulemur rubriventer" "Eulemur rubriventer" "Eulemur rubriventer" 34829 "Mammalia" "Lemuridae" "Eulemur" "Metazoa" "Primates" "Chordata" "Eulemur rubriventer" "unknown" "Eulemur rubriventer" "Eulemur_rubriventer" "Eulemur_rubriventer" "7.015876344" "4.811882693" "2.464307347" "2.898705018" "2.021382024" "3.402450132" "5.221881441" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 18625 "11212.ERUB.79M.gz" "11212.ERUB.79M.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Eulemur_rubriventer" "Primates" "Lemuridae" "herbivore"
"53" "X11212.ERUB.98M" 11212 14358 "30.18107588" "5.956641604" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Redbellied lemur" "Eulemur rubriventer" "unknown" "ka.ERUB.98M" "ERUB.98M" "unknown" "unknown" "Eulemur rubriventer" "flightless" "flightless" "Eulemur rubriventer" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 1400 "unknown" "ABC" "unknown" 30 0 0 70 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 493 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Eulemur rubriventer" "unknown" "unknown" "unknown" "Eulemur rubriventer" "Eulemur rubriventer" "Eulemur rubriventer" 34829 "Mammalia" "Lemuridae" "Eulemur" "Metazoa" "Primates" "Chordata" "Eulemur rubriventer" "unknown" "Eulemur rubriventer" "Eulemur_rubriventer" "Eulemur_rubriventer" "7.015876344" "4.811882693" "2.464307347" "2.898705018" "2.021382024" "3.402450132" "5.221881441" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 22294 "11212.ERUB.98M.gz" "11212.ERUB.98M.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Eulemur_rubriventer" "Primates" "Lemuridae" "herbivore"
"54" "X11212.RT2050" 11212 13583 "57.32172731" "7.658326441" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Uganda" "Redtailed monkey" "Cercopithecus ascanius" "unknown" "ka.RT2050" "RT2050" "unknown" "unknown" "Cercopithecus ascanius" "flightless" "flightless" "Cercopithecus ascanius" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 3550 "unknown" "ABC" "unknown" 50 20 0 10 0 10 "Ref_1" 0 0 0 10 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 727 "Cercopithecidae" "unknown" "unknown" "unknown" "unknown" "Cercopithecus ascanius" "unknown" "unknown" "unknown" "Cercopithecus ascanius" "Cercopithecus ascanius" "Cercopithecus ascanius" 36223 "Mammalia" "Cercopithecidae" "Cercopithecus" "Metazoa" "Primates" "Chordata" "Cercopithecus ascanius" "unknown" "Cercopithecus ascanius" "Cercopithecus_ascanius" "Cercopithecus_ascanius" "8.242705044" "5.275495422" "1.781591149" "3.297498269" "2.312252834" "5.317868917" "6.663456846" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 26904 "11212.RT2050.gz" "11212.RT2050.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Cercopithecus_ascanius" "Primates" "Cercopithecidae" "omnivore"
"55" "X11212.RT2135" 11212 13423 "43.44409827" "6.717431486" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Uganda" "Redtailed monkey" "Cercopithecus ascanius" "unknown" "ka.RT2135" "RT2135" "unknown" "unknown" "Cercopithecus ascanius" "flightless" "flightless" "Cercopithecus ascanius" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 3550 "unknown" "ABC" "unknown" 50 20 0 10 0 10 "Ref_1" 0 0 0 10 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 727 "Cercopithecidae" "unknown" "unknown" "unknown" "unknown" "Cercopithecus ascanius" "unknown" "unknown" "unknown" "Cercopithecus ascanius" "Cercopithecus ascanius" "Cercopithecus ascanius" 36223 "Mammalia" "Cercopithecidae" "Cercopithecus" "Metazoa" "Primates" "Chordata" "Cercopithecus ascanius" "unknown" "Cercopithecus ascanius" "Cercopithecus_ascanius" "Cercopithecus_ascanius" "8.242705044" "5.275495422" "1.781591149" "3.297498269" "2.312252834" "5.317868917" "6.663456846" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 23095 "11212.RT2135.gz" "11212.RT2135.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Cercopithecus_ascanius" "Primates" "Cercopithecidae" "omnivore"
"56" "X11212.Lc155" 11212 12970 "40.57165071" "6.579188034" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc155" "Lc155" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 18667 "11212.Lc155.gz" "11212.Lc155.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"57" "X11212.Lc172" 11212 20926 "40.10250882" "6.785735761" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc172" "Lc172" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 33343 "11212.Lc172.gz" "11212.Lc172.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"58" "X11212.Lc23" 11212 12915 "44.71889665" "6.605277301" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc23" "Lc23" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 19929 "11212.Lc23.gz" "11212.Lc23.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"59" "X11212.Lc268" 11212 14346 "35.53258416" "5.741670612" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc268" "Lc268" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 22418 "11212.Lc268.gz" "11212.Lc268.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"60" "X11212.Lc316" 11212 13419 "39.16788949" "6.078276435" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc316" "Lc316" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 22571 "11212.Lc316.gz" "11212.Lc316.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"61" "X11212.Lc318" 11212 13446 "34.42772835" "5.315633787" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc318" "Lc318" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 22356 "11212.Lc318.gz" "11212.Lc318.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"62" "X11212.Lc331" 11212 12576 "36.45637483" "6.344548119" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc331" "Lc331" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 23513 "11212.Lc331.gz" "11212.Lc331.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"63" "X11212.Lc336" 11212 16714 "40.60908918" "6.679286094" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Madagascar" "Ringtailed lemur" "Lemur catta" "unknown" "ka.Lc336" "Lc336" "unknown" "unknown" "Lemur catta" "flightless" "flightless" "Lemur catta" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 2900 "unknown" "ABC" "unknown" 80 0 0 20 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "S" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 505 "Lemuridae" "unknown" "unknown" "unknown" "unknown" "Lemur catta" "unknown" "unknown" "unknown" "Lemur catta" "Lemur catta" "Lemur catta" 9447 "Mammalia" "Lemuridae" "Lemur" "Metazoa" "Primates" "Chordata" "Lemur catta" "unknown" "Lemur catta" "Lemur_catta" "Lemur_catta" "7.832824449" "5.084941393" "2.365977801" "2.685415963" "2.416589931" "4.329006092" "5.981083214" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 25309 "11212.Lc336.gz" "11212.Lc336.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Lemur_catta" "Primates" "Lemuridae" "herbivore"
"64" "X11212.Asen1013" 11212 18511 "40.63760652" "6.381207811" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Colombia" "Venezuelan red howler" "Alouatta seniculus" "unknown" "ka.Asen1013" "Asen1013" "unknown" "unknown" "Alouatta seniculus" "flightless" "flightless" "Alouatta seniculus" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 6145.54 "unknown" "ABC" "unknown" 40 0 0 60 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 627 "Atelidae" "unknown" "unknown" "unknown" "unknown" "Alouatta seniculus" "unknown" "unknown" "unknown" "Alouatta seniculus" "Alouatta seniculus" "Alouatta seniculus" 9503 "Mammalia" "Atelidae" "Alouatta" "Metazoa" "Primates" "Chordata" "Alouatta seniculus" "unknown" "Alouatta seniculus" "Alouatta_seniculus" "Alouatta_seniculus" "8.85" "5.45" "4.25" "5.697422592" "2.34" "5.490716462" "6.649633073" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 31894 "11212.Asen1013.gz" "11212.Asen1013.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Alouatta_seniculus" "Primates" "Atelidae" "herbivore"
"65" "X11212.Asen1019" 11212 16891 "39.22640254" "6.696327502" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Colombia" "Venezuelan red howler" "Alouatta seniculus" "unknown" "ka.Asen1019" "Asen1019" "unknown" "unknown" "Alouatta seniculus" "flightless" "flightless" "Alouatta seniculus" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 6145.54 "unknown" "ABC" "unknown" 40 0 0 60 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 627 "Atelidae" "unknown" "unknown" "unknown" "unknown" "Alouatta seniculus" "unknown" "unknown" "unknown" "Alouatta seniculus" "Alouatta seniculus" "Alouatta seniculus" 9503 "Mammalia" "Atelidae" "Alouatta" "Metazoa" "Primates" "Chordata" "Alouatta seniculus" "unknown" "Alouatta seniculus" "Alouatta_seniculus" "Alouatta_seniculus" "8.85" "5.45" "4.25" "5.697422592" "2.34" "5.490716462" "6.649633073" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 31329 "11212.Asen1019.gz" "11212.Asen1019.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Alouatta_seniculus" "Primates" "Atelidae" "herbivore"
"66" "X11212.Asen1118" 11212 10850 "43.80924242" "6.878216135" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Colombia" "Venezuelan red howler" "Alouatta seniculus" "unknown" "ka.Asen1118" "Asen1118" "unknown" "unknown" "Alouatta seniculus" "flightless" "flightless" "Alouatta seniculus" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 6145.54 "unknown" "ABC" "unknown" 40 0 0 60 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 627 "Atelidae" "unknown" "unknown" "unknown" "unknown" "Alouatta seniculus" "unknown" "unknown" "unknown" "Alouatta seniculus" "Alouatta seniculus" "Alouatta seniculus" 9503 "Mammalia" "Atelidae" "Alouatta" "Metazoa" "Primates" "Chordata" "Alouatta seniculus" "unknown" "Alouatta seniculus" "Alouatta_seniculus" "Alouatta_seniculus" "8.85" "5.45" "4.25" "5.697422592" "2.34" "5.490716462" "6.649633073" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 20077 "11212.Asen1118.gz" "11212.Asen1118.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Alouatta_seniculus" "Primates" "Atelidae" "herbivore"
"67" "X11212.AsenLink5" 11212 20638 "47.74794139" "6.444787187" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "Ecuador" "Venezuelan red howler" "Alouatta seniculus" "unknown" "ka.AsenLink5" "AsenLink5" "unknown" "unknown" "Alouatta seniculus" "flightless" "flightless" "Alouatta seniculus" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 6145.54 "unknown" "ABC" "unknown" 40 0 0 60 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "Ar" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 627 "Atelidae" "unknown" "unknown" "unknown" "unknown" "Alouatta seniculus" "unknown" "unknown" "unknown" "Alouatta seniculus" "Alouatta seniculus" "Alouatta seniculus" 9503 "Mammalia" "Atelidae" "Alouatta" "Metazoa" "Primates" "Chordata" "Alouatta seniculus" "unknown" "Alouatta seniculus" "Alouatta_seniculus" "Alouatta_seniculus" "8.85" "5.45" "4.25" "5.697422592" "2.34" "5.490716462" "6.649633073" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "TRUE" "TRUE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 41971 "11212.AsenLink5.gz" "11212.AsenLink5.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Alouatta_seniculus" "Primates" "Atelidae" "herbivore"
"68" "X11212.Gor4" 11212 14329 "53.87503433" "7.034380849" "fecal" "etoh" "unknown" "unknown" "wild" "adult" "Katie Amato" "CAR" "Western gorilla" "Gorilla gorilla" "unknown" "ka.Gor4" "Gor4" "unknown" "unknown" "Gorilla gorilla" "flightless" "flightless" "Gorilla gorilla" "ABC" 0 1 0 "Ref_1" "unknown" "unknown" "unknown" "unknown" "Ref_117" 1 131625.52 "unknown" "ABC" "unknown" 10 0 0 90 0 0 "Ref_1" 0 0 0 0 "unknown" "A" "unknown" "unknown" "unknown" "unknown" "G" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" 831 "Hominidae" "unknown" "unknown" "unknown" "unknown" "Gorilla gorilla" "unknown" "unknown" "unknown" "Gorilla gorilla" "Gorilla gorilla" "Gorilla gorilla" 9593 "Mammalia" "Hominidae" "Gorilla" "Metazoa" "Primates" "Chordata" "Gorilla gorilla" "unknown" "Gorilla gorilla" "Gorilla_gorilla" "Gorilla_gorilla" "10.84" "6.46" "4.015333417" "7.106833578" "4.001226347" "7.55" "8.3" "FALSE" "FALSE" "TRUE" "TRUE" "TRUE" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" 151 151 151 151 22657 "11212.Gor4.gz" "11212.Gor4.gz_F_filt.fastq" "_F_filt.fastq" FALSE FALSE "unknown" "Gorilla_gorilla" "Primates" "Hominidae" "herbivore"
